0.	1.	0.41539448312806826
0.01	0.9653465346534653	0.39452495570092344
0.02	0.9313725490196079	0.37495835387247206
0.03	0.8980582524271846	0.35651633451370063
0.04	0.8653846153846155	0.3390610982905571
0.05	0.8333333333333335	0.32248322870072677
0.06	0.8018867924528303	0.3066938595956067
0.07	0.7710280373831775	0.2916194269914882
0.08	0.7407407407407408	0.27719803514494545
0.09	0.7110091743119268	0.2633768696792115
0.1	0.6818181818181821	0.2501103118539062
0.11	0.6531531531531533	0.23735853535254509
0.12	0.6250000000000001	0.22508644308775444
0.13	0.597345132743363	0.21326284862046602
0.14	0.5701754385964912	0.2018598368006247
0.15	0.5434782608695652	0.19085225786618476
0.16	0.5172413793103449	0.18021732237646707
0.17	0.49145299145299143	0.16993427333495265
0.18	0.4661016949152544	0.1599841181075863
0.19	0.4411764705882353	0.15034940716813702
0.2	0.41666666666666674	0.14101404988311403
0.21	0.3925619834710745	0.1319631598670222
0.22	0.3688524590163935	0.12318292414963267
0.23	0.34552845528455284	0.1146604916742569
0.24	0.3225806451612905	0.10638387760971355
0.25	0.30000000000000016	0.09834188069284516
0.26	0.2777777777777779	0.09052401138278043
0.27	0.2559055118110237	0.08292042904552599
0.28	0.234375	0.07552188672907995
0.29	0.2131782945736435	0.06831968235795877
0.3	0.19230769230769232	0.06130561538882459
0.31	0.17175572519083984	0.05447194813845757
0.32	0.15151515151515152	0.047811371131192965
0.33	0.13157894736842105	0.04131697192256645
0.34	0.1119402985074626	0.034982206944608046
0.35000000000000003	0.09259259259259259	0.028800875990627473
0.36	0.0735294117647059	0.022767099016449965
0.37	0.05474452554744533	0.01687529498380358
0.38	0.03623188405797104	0.011120162511772252
0.39	0.017985611510791394	0.005496662135601599
0.4	0.	0.
0.41000000000000003	-0.017730496453900735	-0.00537438716260108
0.42	-0.035211267605633895	-0.010630845898805252
0.43	-0.052447552447552476	-0.015773518859398816
0.44	-0.06944444444444448	-0.020806356682271515
0.45	-0.0862068965517239	-0.02573312902050276
0.46	-0.10273972602739725	-0.030557434792805316
0.47000000000000003	-0.11904761904761904	-0.035282711724755195
0.48	-0.135135135135135	-0.039912245241651295
0.49	-0.1510067114093959	-0.04444917676731941
0.5	-0.16666666666666663	-0.048896511477526244
0.51	-0.1821192052980132	-0.05325712555163342
0.52	-0.19736842105263164	-0.057533772961887164
0.53	-0.2124183006535947	-0.061729091835875105
0.54	-0.2272727272727272	-0.06584561042432893
0.55	-0.2419354838709678	-0.06988575270350628
0.56	-0.2564102564102566	-0.07385184363876876
0.5700000000000001	-0.2707006369426752	-0.07774611413357946
0.58	-0.28481012658227833	-0.08157070568610564
0.59	-0.2987421383647797	-0.0853276747737379
0.6	-0.3124999999999999	-0.08901899698411403
0.61	-0.326086956521739	-0.092646570909794
0.62	-0.339506172839506	-0.09621222182229924
0.63	-0.3527607361963189	-0.09971770514006217
0.64	-0.3658536585365854	-0.1031647097036606
0.65	-0.37878787878787873	-0.10655486087073493
0.66	-0.39156626506024084	-0.10988972344204137
0.67	-0.4041916167664669	-0.11317080442924662
0.68	-0.4166666666666666	-0.11639955567434995
0.6900000000000001	-0.42899408284023666	-0.11957737632981219
0.7000000000000001	-0.4411764705882354	-0.12270561520795975
0.71	-0.4532163742690057	-0.12578557300752427
0.72	-0.46511627906976744	-0.1288185044246605
0.73	-0.4768786127167629	-0.13180562015535635
0.74	-0.48850574712643674	-0.13474808879559638
0.75	-0.4999999999999999	-0.13764703864523054
0.76	-0.5113636363636362	-0.14050355942116122
0.77	-0.5225988700564971	-0.14331870388502546
0.78	-0.5337078651685392	-0.14609348939026295
0.79	-0.5446927374301674	-0.14882889935311935
0.8	-0.5555555555555556	-0.15152588465185052
0.81	-0.5662983425414361	-0.1541853649581297
0.8200000000000001	-0.5769230769230769	-0.15680823000442878
0.8300000000000001	-0.5874316939890711	-0.15939534079083315
0.84	-0.5978260869565216	-0.16194753073465448
0.85	-0.6081081081081083	-0.1644656067658759
0.86	-0.6182795698924728	-0.16695035037141565
0.87	-0.6283422459893049	-0.16940251859084168
0.88	-0.6382978723404256	-0.17182284496621056
0.89	-0.6481481481481479	-0.17421204044838864
0.9	-0.6578947368421051	-0.1765707942621235
0.91	-0.6675392670157068	-0.17889977473206586
0.92	-0.6770833333333331	-0.1811996300716806
0.93	-0.6865284974093264	-0.18347098913702925
0.9400000000000001	-0.6958762886597936	-0.18571446214714807
0.9500000000000001	-0.7051282051282054	-0.18793064137275675
0.96	-0.7142857142857142	-0.19012010179484562
0.97	-0.7233502538071066	-0.19228340173471442
0.98	-0.7323232323232323	-0.19442108345682038
0.99	-0.7412060301507537	-0.19653367374577832
1.	-0.7499999999999998	-0.19862168445885162
