0.	1.	0.7585721373285641
0.01	1.0467865630555355	0.6997376335996099
0.02	1.080939024024418	0.6537865081116045
0.03	1.108719438028308	0.6144602316810784
0.04	1.1324853913139588	0.5794043142214799
0.05	1.1534296453165969	0.5474286557141397
0.06	1.1722546094201052	0.5178330685164168
0.07	1.18941500164033	0.4901646121001868
0.08	1.2052250249381635	0.46411041285917826
0.09	1.2199124219952875	0.4394436065087909
0.1	1.233648426928924	0.4159933849551015
0.11	1.2465655752046372	0.3936271867085337
0.12	1.2587688936407209	0.3722395092502494
0.13	1.270343249530255	0.3517445645806749
0.14	1.2813583563174142	0.3320712807117713
0.15	1.291872288748801	0.3131597963144866
0.16	1.3019340162292918	0.29495893985219135
0.17	1.3115852698657857	0.27742437770267525
0.18	1.3208619454796273	0.26051722890013534
0.19	1.3297951760912934	0.24420301283589269
0.2	1.3384121642485027	0.22845083932591978
0.21	1.3467368367553583	0.21323277821268624
0.22	1.3547903659776193	0.19852336400837625
0.23	1.362591589479491	0.18429920347507595
0.24	1.370157351189389	0.17053866257706315
0.25	1.3775027812890261	0.15722161523731126
0.26	1.3846415277406714	0.14432924061535
0.27	1.3915859492712832	0.1318438587356377
0.28	1.3983472773618795	0.11974879659066226
0.29	1.4049357531049178	0.10802827856032746
0.3	1.4113607435265316	0.0966673362918738
0.31	1.4176308410097382	0.08565173418538588
0.32	1.4237539487183282	0.0749679074078563
0.33	1.4297373543515812	0.06460290996978091
0.34	1.43558779411556	0.054544370882592674
0.35000000000000003	1.4413115084473285	0.044780456802155366
0.36	1.4469142907516352	0.03529983987452648
0.37	1.4524015301886883	0.0260916697514256
0.38	1.457778249374281	0.017145548946390365
0.39	1.4630491377102006	0.008451510867894252
0.4	1.4682185809462631	0.
0.41000000000000003	1.4732906874801603	-0.008218146189882813
0.42	1.4782693118228796	-0.016211713948169337
0.43	1.483158075592967	-0.02398912879783832
0.44	1.4879603863491715	-0.031558470169866654
0.45	1.4926794545262712	-0.038927485260447786
0.46	1.4973183087015696	-0.0461036022343711
0.47000000000000003	1.501879809387927	-0.05309394286597574
0.48	1.5063666615227795	-0.059905334686312095
0.49	1.510781425800012	-0.06654432268747151
0.5	1.5151265289724978	-0.0730171806215324
0.51	1.5194042732367583	-0.0793299219212612
0.52	1.5236168447972571	-0.08548831026206974
0.53	1.527766321695928	-0.09149786977918004
0.54	1.5318546809820472	-0.0973638949500226
0.55	1.5358838052889046	-0.10309146014916032
0.56	1.5398554888757405	-0.10868542888134214
0.5700000000000001	1.5437714431869294	-0.1141504626972939
0.58	1.5476333019744584	-0.11949102979634335
0.59	1.5514426260246361	-0.12471141331990135
0.6	1.5552009075256308	-0.12981571933997085
0.61	1.5589095741083674	-0.13480788454721268
0.62	1.5625699925900527	-0.13969168364347806
0.63	1.5661834724464123	-0.14447073644423325
0.64	1.5697512690361937	-0.14914851469676305
0.65	1.5732745865990416	-0.15372834862051946
0.66	1.5767545810458135	-0.15821343317637002
0.67	1.5801923625584646	-0.16260683407193652
0.68	1.5835889980151352	-0.16691149351045015
0.6900000000000001	1.5869455132543924	-0.17113023569089336
0.7000000000000001	1.5902628951915152	-0.17526577206732383
0.71	1.5935420937982447	-0.1793207063754368
0.72	1.596784023956673	-0.1832975394345568
0.73	1.5999895671967534	-0.1871986737331527
0.74	1.6031595733262223	-0.19102641780613022
0.75	1.6062948619609037	-0.194782990411934
0.76	1.6093962239626531	-0.19847052451750474
0.77	1.6124644227916667	-0.20209107109897206
0.78	1.6155001957791857	-0.20564660276584587
0.79	1.6185042553263118	-0.20913901721620498
0.8	1.6214772900339625	-0.212570140530344
0.81	1.6244199657687697	-0.21594173030996838
0.8200000000000001	1.6273329266692476	-0.21925547866993134
0.8300000000000001	1.6302167960962555	-0.22251301508922905
0.84	1.6330721775314312	-0.22571590912771555
0.85	1.63589965542699	-0.22886567301483834
0.86	1.6386997960101204	-0.23196376411637465
0.87	1.6414731480447653	-0.23501158728496133
0.88	1.6442202435535933	-0.23801049709997885
0.89	1.6469415985026346	-0.24096180000207176
0.9	1.6496377134508133	-0.24386675632742896
0.91	1.6523090741666622	-0.2467265822466573
0.92	1.6549561522140963	-0.24954245161290453
0.93	1.6575794055091964	-0.25231549772366246
0.9400000000000001	1.6601792788496028	-0.25504681500048587
0.9500000000000001	1.6627562044182984	-0.2577374605906373
0.96	1.6653106022630813	-0.26038845589452325
0.97	1.6678428807533208	-0.2630007880225431
0.98	1.6703534370151083	-0.265575411184856
0.99	1.672842657346172	-0.26811324801734715
1.	1.6753109176115908	-0.27061519084696783
